date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:48	89527/89527	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:45%20GMT	https://htmldemo.net/edumall/edumall/assets/images/about-us-hero-bg.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/about-us-hero-bg.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:45:52	17922/17922	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:46%20GMT	https://htmldemo.net/edumall/edumall/assets/images/academics/event-thumbnail-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/academics/event-thumbnail-01.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:45:53	15691/15691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:51%20GMT	https://htmldemo.net/edumall/edumall/assets/images/academics/event-thumbnail-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/academics/event-thumbnail-02.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:45:54	17071/17071	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:52%20GMT	https://htmldemo.net/edumall/edumall/assets/images/academics/event-thumbnail-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/academics/event-thumbnail-03.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:45:59	44613/44613	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:53%20GMT	https://htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-01.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:45:59	14142/14142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-02.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:45:59	35548/35548	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-03.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:46:00	24779/24779	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/gallery/about-us-gallery-04.jpg	(from https://htmldemo.net/edumall/edumall/about.html)
10:46:00	4734/4734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:45:59%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-07.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-07.jpg	(from https://htmldemo.net/edumall/edumall/instructors.html)
10:46:01	4206/4206	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/instructor/instructor-08.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/instructor/instructor-08.jpg	(from https://htmldemo.net/edumall/edumall/instructors.html)
10:46:02	13193/13193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-02.jpg	(from https://htmldemo.net/edumall/edumall/event-grid-sidebar.html)
10:46:06	13606/13606	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:01%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-03.jpg	(from https://htmldemo.net/edumall/edumall/event-grid-sidebar.html)
10:46:11	12653/12653	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:06%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-05.jpg	(from https://htmldemo.net/edumall/edumall/event-grid-sidebar.html)
10:46:15	12568/12568	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:10%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-12.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-thumbnail-12.jpg	(from https://htmldemo.net/edumall/edumall/event-grid-sidebar.html)
10:46:16	36238/36238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:15%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-13.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-13.jpg	(from https://htmldemo.net/edumall/edumall/blog-grid-left-sidebar.html)
10:46:51	355946/355946	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:46:15%20GMT	https://htmldemo.net/edumall/edumall/assets/images/banner-image-06.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/banner-image-06.png	(from https://htmldemo.net/edumall/edumall/faqs.html)
10:46:55	13364/13364	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:51%20GMT	https://htmldemo.net/edumall/edumall/assets/images/courses/courses-32.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/courses/courses-32.jpg	(from https://htmldemo.net/edumall/edumall/course-grid-01.html)
10:46:55	18022/18022	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:54%20GMT	https://htmldemo.net/edumall/edumall/assets/images/courses/courses-34.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/courses/courses-34.jpg	(from https://htmldemo.net/edumall/edumall/course-grid-01.html)
10:46:56	26717/26717	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:54%20GMT	https://htmldemo.net/edumall/edumall/assets/images/courses/courses-35.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/courses/courses-35.jpg	(from https://htmldemo.net/edumall/edumall/course-grid-01.html)
10:46:58	34817/34817	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:56%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-08.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-08.jpg	(from https://htmldemo.net/edumall/edumall/blog-grid-01.html)
10:46:58	70292/70292	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:57%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-09.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-09.jpg	(from https://htmldemo.net/edumall/edumall/blog-grid-01.html)
10:47:01	50357/50357	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:46:58%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-07.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-07.jpg	(from https://htmldemo.net/edumall/edumall/blog-grid-01.html)
10:47:01	30209/30209	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-05.jpg	(from https://htmldemo.net/edumall/edumall/blog-grid-01.html)
10:47:02	41772/41772	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-06.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-06.jpg	(from https://htmldemo.net/edumall/edumall/blog-grid-01.html)
10:47:05	112742/112742	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:01%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-details.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-details.jpg	(from https://htmldemo.net/edumall/edumall/blog-details-left-sidebar.html)
10:47:06	46041/46041	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:04%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-04.jpg	(from https://htmldemo.net/edumall/edumall/blog-details-left-sidebar.html)
10:47:07	43506/43506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:05%20GMT	https://htmldemo.net/edumall/edumall/assets/images/blog/blog-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/blog/blog-01.jpg	(from https://htmldemo.net/edumall/edumall/blog-details-left-sidebar.html)
10:47:09	62590/62590	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:47:06%20GMT	https://htmldemo.net/edumall/edumall/assets/images/canvas-menu-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/canvas-menu-image.png	(from https://htmldemo.net/edumall/edumall/dashboard-my-courses.html)
10:47:12	24879/24879	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd82a-612f%22	https://htmldemo.net/edumall/edumall/dashboard-settings-withdraw.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/dashboard-settings-withdraw.html	(from https://htmldemo.net/edumall/edumall/dashboard-withdraw.html)
10:47:13	1519/1519	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd8e6-5ef%22	https://htmldemo.net/edumall/edumall/assets/images/icon-paypal.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/icon-paypal.svg	(from https://htmldemo.net/edumall/edumall/dashboard-withdraw.html)
10:47:14	194430/194430	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:47:12%20GMT	https://htmldemo.net/edumall/edumall/assets/images/about-us-02-introduce-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/about-us-02-introduce-image.png	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:14	11008/11008	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:13%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-09.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-09.jpg	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:18	12752/12752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:14%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-10.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-10.jpg	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:23	11202/11202	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:18%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-11.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-11.jpg	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:25	10727/10727	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:22%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-08.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-08.jpg	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:26	18586/18586	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:24%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-06.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-06.jpg	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:27	12543/12543	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:25%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-04.jpg	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:28	9488/9488	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:26%20GMT	https://htmldemo.net/edumall/edumall/assets/images/team/team-member-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/team/team-member-05.jpg	(from https://htmldemo.net/edumall/edumall/about-02.html)
10:47:29	12051/12051	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2003:47:27%20GMT	https://htmldemo.net/edumall/edumall/assets/images/page-404-image.png	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/page-404-image.png	(from https://htmldemo.net/edumall/edumall/404-page.html)
10:47:32	22754/22754	---MCZ	200	added ('OK')	text/html	etag:W/%22625bd825-58e2%22	https://htmldemo.net/edumall/edumall/dashboard-settings-reset-password.html	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/dashboard-settings-reset-password.html	(from https://htmldemo.net/edumall/edumall/dashboard-settings.html)
10:47:33	18504/18504	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:31%20GMT	https://htmldemo.net/edumall/edumall/assets/images/cover-photo.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/cover-photo.jpg	(from https://htmldemo.net/edumall/edumall/dashboard-settings.html)
10:47:34	397/397	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22625bd8e7-18d%22	https://htmldemo.net/edumall/edumall/assets/images/info-icon.svg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/info-icon.svg	(from https://htmldemo.net/edumall/edumall/dashboard-settings.html)
10:47:35	4402/4402	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:33%20GMT	https://htmldemo.net/edumall/edumall/assets/images/avatar-placeholder.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/avatar-placeholder.jpg	(from https://htmldemo.net/edumall/edumall/dashboard-settings.html)
10:47:36	18831/18831	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:35%20GMT	https://htmldemo.net/edumall/edumall/assets/images/speaker/speaker-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/speaker/speaker-01.jpg	(from https://htmldemo.net/edumall/edumall/event-details-layout-01.html)
10:47:36	139941/139941	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:34%20GMT	https://htmldemo.net/edumall/edumall/assets/images/event/event-details.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/event/event-details.jpg	(from https://htmldemo.net/edumall/edumall/event-details-layout-01.html)
10:47:37	22679/22679	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:35%20GMT	https://htmldemo.net/edumall/edumall/assets/images/speaker/speaker-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/speaker/speaker-02.jpg	(from https://htmldemo.net/edumall/edumall/event-details-layout-01.html)
10:47:37	23296/23296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:36%20GMT	https://htmldemo.net/edumall/edumall/assets/images/speaker/speaker-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/speaker/speaker-03.jpg	(from https://htmldemo.net/edumall/edumall/event-details-layout-01.html)
10:47:38	24988/24988	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:36%20GMT	https://htmldemo.net/edumall/edumall/assets/images/speaker/speaker-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/speaker/speaker-04.jpg	(from https://htmldemo.net/edumall/edumall/event-details-layout-01.html)
10:47:42	22278/22278	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:37%20GMT	https://htmldemo.net/edumall/edumall/assets/images/speaker/speaker-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/speaker/speaker-05.jpg	(from https://htmldemo.net/edumall/edumall/event-details-layout-01.html)
10:47:48	34087/34087	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:41%20GMT	https://htmldemo.net/edumall/edumall/assets/images/speaker/speaker-06.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/speaker/speaker-06.jpg	(from https://htmldemo.net/edumall/edumall/event-details-layout-01.html)
10:47:50	15483/15483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:48%20GMT	https://htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-01.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-01.jpg	(from https://htmldemo.net/edumall/edumall/zoom-meetings.html)
10:47:50	16353/16353	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:49%20GMT	https://htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-02.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-02.jpg	(from https://htmldemo.net/edumall/edumall/zoom-meetings.html)
10:47:56	15221/15221	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:49%20GMT	https://htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-03.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-03.jpg	(from https://htmldemo.net/edumall/edumall/zoom-meetings.html)
10:47:56	18926/18926	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:55%20GMT	https://htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-04.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-04.jpg	(from https://htmldemo.net/edumall/edumall/zoom-meetings.html)
10:48:00	11559/11559	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:56%20GMT	https://htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-05.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-05.jpg	(from https://htmldemo.net/edumall/edumall/zoom-meetings.html)
10:48:01	12808/12808	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:47:59%20GMT	https://htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-06.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-06.jpg	(from https://htmldemo.net/edumall/edumall/zoom-meetings.html)
10:48:02	96950/96950	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2003:48:00%20GMT	https://htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-single.jpg	C:/Users/handy/Downloads/Coba/htmldemo.net/edumall/edumall/assets/images/zoom-meetings/zoom-meeting-single.jpg	(from https://htmldemo.net/edumall/edumall/zoom-meetings-single.html)
